,Date,high_1,high_2,high_3,high_Output,low_1,low_2,low_3,low_Output
1157,3,40.0,41.0,38.0,35.0,19.0,19.0,21.0,20.0
1158,4,41.0,38.0,35.0,39.0,19.0,21.0,20.0,20.0
1159,5,38.0,35.0,39.0,40.0,21.0,20.0,20.0,20.0
1160,6,35.0,39.0,40.0,38.0,20.0,20.0,20.0,20.0
1161,7,39.0,40.0,38.0,40.0,20.0,20.0,20.0,18.0
1162,8,40.0,38.0,40.0,41.0,20.0,20.0,18.0,20.0
1163,9,38.0,40.0,41.0,40.0,20.0,18.0,20.0,22.0
1164,10,40.0,41.0,40.0,41.0,18.0,20.0,22.0,22.0
1165,11,41.0,40.0,41.0,40.0,20.0,22.0,22.0,20.0
1166,12,40.0,41.0,40.0,39.0,22.0,22.0,20.0,23.0
1167,13,41.0,40.0,39.0,37.0,22.0,20.0,23.0,23.0
1168,14,40.0,39.0,37.0,35.0,20.0,23.0,23.0,22.0
1169,15,39.0,37.0,35.0,37.0,23.0,23.0,22.0,15.0
1170,16,37.0,35.0,37.0,38.0,23.0,22.0,15.0,19.0
1171,17,35.0,37.0,38.0,39.0,22.0,15.0,19.0,17.0
1172,18,37.0,38.0,39.0,39.0,15.0,19.0,17.0,20.0
1173,19,38.0,39.0,39.0,39.0,19.0,17.0,20.0,20.0
1174,20,39.0,39.0,39.0,40.0,17.0,20.0,20.0,19.0
1175,21,39.0,39.0,40.0,41.0,20.0,20.0,19.0,22.0
1176,22,39.0,40.0,41.0,42.0,20.0,19.0,22.0,25.0
1177,23,40.0,41.0,42.0,43.0,19.0,22.0,25.0,23.0
1178,24,41.0,42.0,43.0,43.0,22.0,25.0,23.0,26.0
1179,25,42.0,43.0,43.0,43.0,25.0,23.0,26.0,25.0
1180,26,43.0,43.0,43.0,40.0,23.0,26.0,25.0,26.0
1181,27,43.0,43.0,40.0,38.0,26.0,25.0,26.0,23.0
1182,28,43.0,40.0,38.0,37.0,25.0,26.0,23.0,23.0
1183,29,40.0,38.0,37.0,36.0,26.0,23.0,23.0,22.0
1184,30,38.0,37.0,36.0,35.0,23.0,23.0,22.0,20.0
1185,1,37.0,36.0,35.0,36.0,23.0,22.0,20.0,21.0
1186,2,36.0,35.0,36.0,37.0,22.0,20.0,21.0,22.0
1187,3,35.0,36.0,37.0,40.0,20.0,21.0,22.0,20.0
1188,4,36.0,37.0,40.0,38.0,21.0,22.0,20.0,23.0
1189,5,37.0,40.0,38.0,36.0,22.0,20.0,23.0,23.0
1190,6,40.0,38.0,36.0,36.0,20.0,23.0,23.0,22.0
1191,7,38.0,36.0,36.0,37.0,23.0,23.0,22.0,22.0
1192,8,36.0,36.0,37.0,39.0,23.0,22.0,22.0,22.0
1193,9,36.0,37.0,39.0,40.0,22.0,22.0,22.0,22.0
1194,10,37.0,39.0,40.0,40.0,22.0,22.0,22.0,23.0
1195,11,39.0,40.0,40.0,39.0,22.0,22.0,23.0,22.0
1196,12,40.0,40.0,39.0,38.0,22.0,23.0,22.0,21.0
1197,13,40.0,39.0,38.0,39.0,23.0,22.0,21.0,21.0
1198,14,39.0,38.0,39.0,39.0,22.0,21.0,21.0,21.0
1199,15,38.0,39.0,39.0,40.0,21.0,21.0,21.0,20.0
1200,16,39.0,39.0,40.0,40.0,21.0,21.0,20.0,21.0
1201,17,39.0,40.0,40.0,41.0,21.0,20.0,21.0,21.0
1202,18,40.0,40.0,41.0,41.0,20.0,21.0,21.0,23.0
1203,19,40.0,41.0,41.0,40.0,21.0,21.0,23.0,25.0
1204,20,41.0,41.0,40.0,40.0,21.0,23.0,25.0,23.0
1205,21,41.0,40.0,40.0,40.0,23.0,25.0,23.0,24.0
1206,22,40.0,40.0,40.0,38.0,25.0,23.0,24.0,24.0
1207,23,40.0,40.0,38.0,38.0,23.0,24.0,24.0,23.0
1208,24,40.0,38.0,38.0,39.0,24.0,24.0,23.0,24.0
1209,25,38.0,38.0,39.0,40.0,24.0,23.0,24.0,24.0
1210,26,38.0,39.0,40.0,40.0,23.0,24.0,24.0,23.0
1211,27,39.0,40.0,40.0,39.0,24.0,24.0,23.0,16.0
1212,28,40.0,40.0,39.0,40.0,24.0,23.0,16.0,24.0
1213,29,40.0,39.0,40.0,38.0,23.0,16.0,24.0,25.0
1214,30,39.0,40.0,38.0,39.0,16.0,24.0,25.0,24.0
1215,31,40.0,38.0,39.0,36.0,24.0,25.0,24.0,25.0
1216,1,38.0,39.0,36.0,37.0,25.0,24.0,25.0,25.0
1217,2,39.0,36.0,37.0,40.0,24.0,25.0,25.0,25.0
1218,3,36.0,37.0,40.0,35.0,25.0,25.0,25.0,25.0
1219,4,37.0,40.0,35.0,38.0,25.0,25.0,25.0,25.0
1220,5,40.0,35.0,38.0,40.0,25.0,25.0,25.0,24.0
1221,6,35.0,38.0,40.0,38.0,25.0,25.0,24.0,24.0
1222,7,38.0,40.0,38.0,36.0,25.0,24.0,24.0,21.0
1223,8,40.0,38.0,36.0,37.0,24.0,24.0,21.0,23.0
1224,9,38.0,36.0,37.0,31.0,24.0,21.0,23.0,24.0
1225,10,36.0,37.0,31.0,32.0,21.0,23.0,24.0,22.0
1226,11,37.0,31.0,32.0,33.0,23.0,24.0,22.0,23.0
1227,12,31.0,32.0,33.0,32.0,24.0,22.0,23.0,24.0
1228,13,32.0,33.0,32.0,34.0,22.0,23.0,24.0,24.0
1229,14,33.0,32.0,34.0,33.0,23.0,24.0,24.0,24.0
1230,15,32.0,34.0,33.0,33.0,24.0,24.0,24.0,23.0
1231,16,34.0,33.0,33.0,30.0,24.0,24.0,23.0,23.0
1232,17,33.0,33.0,30.0,34.0,24.0,23.0,23.0,23.0
1233,18,33.0,30.0,34.0,35.0,23.0,23.0,23.0,23.0
1234,19,30.0,34.0,35.0,34.0,23.0,23.0,23.0,24.0
1235,20,34.0,35.0,34.0,33.0,23.0,23.0,24.0,25.0
1236,21,35.0,34.0,33.0,32.0,23.0,24.0,25.0,24.0
1237,22,34.0,33.0,32.0,34.0,24.0,25.0,24.0,23.0
1238,23,33.0,32.0,34.0,33.0,25.0,24.0,23.0,23.0
1239,24,32.0,34.0,33.0,31.0,24.0,23.0,23.0,23.0
1240,25,34.0,33.0,31.0,28.0,23.0,23.0,23.0,23.0
1241,26,33.0,31.0,28.0,26.0,23.0,23.0,23.0,22.0
1242,27,31.0,28.0,26.0,27.0,23.0,23.0,22.0,21.0
1243,28,28.0,26.0,27.0,28.0,23.0,22.0,21.0,22.0
1244,29,26.0,27.0,28.0,30.0,22.0,21.0,22.0,23.0
1245,30,27.0,28.0,30.0,28.0,21.0,22.0,23.0,23.0
1246,3,28.0,30.0,28.0,26.0,22.0,23.0,23.0,22.0
1247,4,30.0,28.0,26.0,28.0,23.0,23.0,22.0,22.0
1248,5,28.0,26.0,28.0,26.0,23.0,22.0,22.0,22.0
1249,6,26.0,28.0,26.0,29.0,22.0,22.0,22.0,23.0
1250,7,28.0,26.0,29.0,27.0,22.0,22.0,23.0,22.0
1251,8,26.0,29.0,27.0,28.0,22.0,23.0,22.0,22.0
1252,9,29.0,27.0,28.0,29.0,23.0,22.0,22.0,22.0
1253,10,27.0,28.0,29.0,30.0,22.0,22.0,22.0,23.0
1254,11,28.0,29.0,30.0,30.0,22.0,22.0,23.0,23.0
1255,12,29.0,30.0,30.0,30.0,22.0,23.0,23.0,23.0
1256,13,30.0,30.0,30.0,30.0,23.0,23.0,23.0,23.0
1257,14,30.0,30.0,30.0,31.0,23.0,23.0,23.0,23.0
1258,15,30.0,30.0,31.0,31.0,23.0,23.0,23.0,23.0
1259,16,30.0,31.0,31.0,33.0,23.0,23.0,23.0,22.0
1260,17,31.0,31.0,33.0,31.0,23.0,23.0,22.0,22.0
1261,18,31.0,33.0,31.0,33.0,23.0,22.0,22.0,23.0
1262,19,33.0,31.0,33.0,33.0,22.0,22.0,23.0,24.0
1263,20,31.0,33.0,33.0,31.0,22.0,23.0,24.0,24.0
1264,21,33.0,33.0,31.0,29.0,23.0,24.0,24.0,23.0
1265,22,33.0,31.0,29.0,27.0,24.0,24.0,23.0,23.0
1266,23,31.0,29.0,27.0,26.0,24.0,23.0,23.0,22.0
1267,24,29.0,27.0,26.0,24.0,23.0,23.0,22.0,21.0
1268,25,27.0,26.0,24.0,27.0,23.0,22.0,21.0,21.0
1269,26,26.0,24.0,27.0,25.0,22.0,21.0,21.0,22.0
1270,27,24.0,27.0,25.0,25.0,21.0,21.0,22.0,22.0
1271,28,27.0,25.0,25.0,26.0,21.0,22.0,22.0,22.0
1272,29,25.0,25.0,26.0,25.0,22.0,22.0,22.0,22.0
1273,30,25.0,26.0,25.0,27.0,22.0,22.0,22.0,22.0
1274,31,26.0,25.0,27.0,25.0,22.0,22.0,22.0,21.0
1275,2,25.0,27.0,25.0,25.0,22.0,22.0,21.0,22.0
1276,3,27.0,25.0,25.0,26.0,22.0,21.0,22.0,22.0
1277,4,25.0,25.0,26.0,26.0,21.0,22.0,22.0,22.0
1278,5,25.0,26.0,26.0,26.0,22.0,22.0,22.0,22.0
1279,6,26.0,26.0,26.0,27.0,22.0,22.0,22.0,23.0
1280,7,26.0,26.0,27.0,28.0,22.0,22.0,23.0,22.0
1281,8,26.0,27.0,28.0,27.0,22.0,23.0,22.0,22.0
1282,9,27.0,28.0,27.0,28.0,23.0,22.0,22.0,22.0
1283,10,28.0,27.0,28.0,28.0,22.0,22.0,22.0,22.0
1284,11,27.0,28.0,28.0,29.0,22.0,22.0,22.0,22.0
1285,12,28.0,28.0,29.0,28.0,22.0,22.0,22.0,23.0
1286,13,28.0,29.0,28.0,28.0,22.0,22.0,23.0,22.0
1287,14,29.0,28.0,28.0,29.0,22.0,23.0,22.0,22.0
1288,15,28.0,28.0,29.0,28.0,23.0,22.0,22.0,21.0
1289,16,28.0,29.0,28.0,31.0,22.0,22.0,21.0,21.0
1290,17,29.0,28.0,31.0,29.0,22.0,21.0,21.0,22.0
1291,18,28.0,31.0,29.0,29.0,21.0,21.0,22.0,21.0
1292,19,31.0,29.0,29.0,29.0,21.0,22.0,21.0,22.0
1293,20,29.0,29.0,29.0,30.0,22.0,21.0,22.0,20.0
1294,21,29.0,29.0,30.0,30.0,21.0,22.0,20.0,21.0
1295,22,29.0,30.0,30.0,30.0,22.0,20.0,21.0,21.0
1296,23,30.0,30.0,30.0,29.0,20.0,21.0,21.0,21.0
1297,24,30.0,30.0,29.0,29.0,21.0,21.0,21.0,19.0
1298,25,30.0,29.0,29.0,31.0,21.0,21.0,19.0,20.0
1299,26,29.0,29.0,31.0,32.0,21.0,19.0,20.0,21.0
1300,27,29.0,31.0,32.0,27.0,19.0,20.0,21.0,23.0
1301,28,31.0,32.0,27.0,27.0,20.0,21.0,23.0,23.0
1302,29,32.0,27.0,27.0,28.0,21.0,23.0,23.0,23.0
1303,30,27.0,27.0,28.0,28.0,23.0,23.0,23.0,22.0
1304,31,27.0,28.0,28.0,28.0,23.0,23.0,22.0,22.0
1305,1,28.0,28.0,28.0,26.0,23.0,22.0,22.0,22.0
1306,2,28.0,28.0,26.0,27.0,22.0,22.0,22.0,22.0
1307,3,28.0,26.0,27.0,27.0,22.0,22.0,22.0,22.0
1308,4,26.0,27.0,27.0,27.0,22.0,22.0,22.0,22.0
1309,5,27.0,27.0,27.0,27.0,22.0,22.0,22.0,22.0
1310,6,27.0,27.0,27.0,27.0,22.0,22.0,22.0,22.0
1311,7,27.0,27.0,27.0,27.0,22.0,22.0,22.0,22.0
1312,8,27.0,27.0,27.0,28.0,22.0,22.0,22.0,21.0
1313,9,27.0,27.0,28.0,27.0,22.0,22.0,21.0,22.0
1314,10,27.0,28.0,27.0,28.0,22.0,21.0,22.0,21.0
1315,11,28.0,27.0,28.0,28.0,21.0,22.0,21.0,22.0
1316,12,27.0,28.0,28.0,27.0,22.0,21.0,22.0,21.0
1317,13,28.0,28.0,27.0,27.0,21.0,22.0,21.0,22.0
1318,14,28.0,27.0,27.0,27.0,22.0,21.0,22.0,21.0
1319,15,27.0,27.0,27.0,29.0,21.0,22.0,21.0,21.0
1320,16,27.0,27.0,29.0,29.0,22.0,21.0,21.0,22.0
1321,17,27.0,29.0,29.0,28.0,21.0,21.0,22.0,21.0
1322,18,29.0,29.0,28.0,31.0,21.0,22.0,21.0,20.0
1323,19,29.0,28.0,31.0,31.0,22.0,21.0,20.0,21.0
1324,20,28.0,31.0,31.0,32.0,21.0,20.0,21.0,20.0
1325,21,31.0,31.0,32.0,32.0,20.0,21.0,20.0,21.0
1326,22,31.0,32.0,32.0,30.0,21.0,20.0,21.0,21.0
1327,23,32.0,32.0,30.0,32.0,20.0,21.0,21.0,22.0
1328,24,32.0,30.0,32.0,28.0,21.0,21.0,22.0,22.0
1329,25,30.0,32.0,28.0,29.0,21.0,22.0,22.0,21.0
1330,26,32.0,28.0,29.0,29.0,22.0,22.0,21.0,19.0
1331,27,28.0,29.0,29.0,31.0,22.0,21.0,19.0,20.0
1332,28,29.0,29.0,31.0,31.0,21.0,19.0,20.0,20.0
1333,29,29.0,31.0,31.0,31.0,19.0,20.0,20.0,21.0
1334,1,31.0,31.0,31.0,31.0,20.0,20.0,21.0,21.0
1335,2,31.0,31.0,31.0,31.0,20.0,21.0,21.0,20.0
1336,3,31.0,31.0,31.0,30.0,21.0,21.0,20.0,20.0
1337,4,31.0,31.0,30.0,31.0,21.0,20.0,20.0,22.0
1338,5,31.0,30.0,31.0,32.0,20.0,20.0,22.0,21.0
1339,6,30.0,31.0,32.0,32.0,20.0,22.0,21.0,22.0
1340,7,31.0,32.0,32.0,30.0,22.0,21.0,22.0,21.0
1341,8,32.0,32.0,30.0,31.0,21.0,22.0,21.0,21.0
1342,9,32.0,30.0,31.0,32.0,22.0,21.0,21.0,21.0
1343,10,30.0,31.0,32.0,33.0,21.0,21.0,21.0,22.0
1344,11,31.0,32.0,33.0,33.0,21.0,21.0,22.0,21.0
1345,12,32.0,33.0,33.0,32.0,21.0,22.0,21.0,20.0
1346,13,33.0,33.0,32.0,31.0,22.0,21.0,20.0,18.0
1347,14,33.0,32.0,31.0,31.0,21.0,20.0,18.0,18.0
1348,15,32.0,31.0,31.0,27.0,20.0,18.0,18.0,21.0
1349,16,31.0,31.0,27.0,25.0,18.0,18.0,21.0,21.0
1350,17,31.0,27.0,25.0,23.0,18.0,21.0,21.0,21.0
1351,18,27.0,25.0,23.0,29.0,21.0,21.0,21.0,20.0
1352,19,25.0,23.0,29.0,30.0,21.0,21.0,20.0,21.0
1353,20,23.0,29.0,30.0,29.0,21.0,20.0,21.0,22.0
1354,21,29.0,30.0,29.0,27.0,20.0,21.0,22.0,22.0
1355,22,30.0,29.0,27.0,25.0,21.0,22.0,22.0,22.0
1356,23,29.0,27.0,25.0,28.0,22.0,22.0,22.0,21.0
1357,24,27.0,25.0,28.0,30.0,22.0,22.0,21.0,20.0
1358,25,25.0,28.0,30.0,32.0,22.0,21.0,20.0,19.0
1359,26,28.0,30.0,32.0,31.0,21.0,20.0,19.0,21.0
1360,27,30.0,32.0,31.0,31.0,20.0,19.0,21.0,20.0
1361,28,32.0,31.0,31.0,28.0,19.0,21.0,20.0,21.0
1362,29,31.0,31.0,28.0,28.0,21.0,20.0,21.0,22.0
1363,30,31.0,28.0,28.0,30.0,20.0,21.0,22.0,20.0
1364,31,28.0,28.0,30.0,31.0,21.0,22.0,20.0,19.0
1365,1,28.0,30.0,31.0,32.0,22.0,20.0,19.0,20.0
1366,2,30.0,31.0,32.0,31.0,20.0,19.0,20.0,21.0
1367,3,31.0,32.0,31.0,32.0,19.0,20.0,21.0,21.0
1368,4,32.0,31.0,32.0,30.0,20.0,21.0,21.0,19.0
1369,5,31.0,32.0,30.0,30.0,21.0,21.0,19.0,18.0
1370,6,32.0,30.0,30.0,31.0,21.0,19.0,18.0,17.0
1371,7,30.0,30.0,31.0,32.0,19.0,18.0,17.0,16.0
1372,8,30.0,31.0,32.0,31.0,18.0,17.0,16.0,17.0
1373,9,31.0,32.0,31.0,31.0,17.0,16.0,17.0,17.0
1374,10,32.0,31.0,31.0,29.0,16.0,17.0,17.0,18.0
1375,11,31.0,31.0,29.0,29.0,17.0,17.0,18.0,15.0
1376,12,31.0,29.0,29.0,29.0,17.0,18.0,15.0,18.0
1377,13,29.0,29.0,29.0,31.0,18.0,15.0,18.0,18.0
1378,14,29.0,29.0,31.0,30.0,15.0,18.0,18.0,18.0
1379,15,29.0,31.0,30.0,30.0,18.0,18.0,18.0,16.0
1380,16,31.0,30.0,30.0,31.0,18.0,18.0,16.0,15.0
1381,17,30.0,30.0,31.0,31.0,18.0,16.0,15.0,16.0
1382,18,30.0,31.0,31.0,30.0,16.0,15.0,16.0,17.0
1383,19,31.0,31.0,30.0,30.0,15.0,16.0,17.0,17.0
1384,20,31.0,30.0,30.0,30.0,16.0,17.0,17.0,16.0
1385,21,30.0,30.0,30.0,30.0,17.0,17.0,16.0,15.0
1386,22,30.0,30.0,30.0,30.0,17.0,16.0,15.0,15.0
1387,23,30.0,30.0,30.0,30.0,16.0,15.0,15.0,14.0
1388,24,30.0,30.0,30.0,29.0,15.0,15.0,14.0,15.0
1389,25,30.0,30.0,29.0,31.0,15.0,14.0,15.0,15.0
1390,26,30.0,29.0,31.0,32.0,14.0,15.0,15.0,17.0
1391,27,29.0,31.0,32.0,31.0,15.0,15.0,17.0,17.0
1392,28,31.0,32.0,31.0,31.0,15.0,17.0,17.0,18.0
1393,29,32.0,31.0,31.0,30.0,17.0,17.0,18.0,17.0
1394,30,31.0,31.0,30.0,28.0,17.0,18.0,17.0,18.0
1395,1,31.0,30.0,28.0,28.0,18.0,17.0,18.0,20.0
1396,2,30.0,28.0,28.0,28.0,17.0,18.0,20.0,21.0
1397,3,28.0,28.0,28.0,29.0,18.0,20.0,21.0,18.0
1398,4,28.0,28.0,29.0,28.0,20.0,21.0,18.0,15.0
1399,5,28.0,29.0,28.0,29.0,21.0,18.0,15.0,14.0
1400,6,29.0,28.0,29.0,31.0,18.0,15.0,14.0,17.0
1401,7,28.0,29.0,31.0,31.0,15.0,14.0,17.0,17.0
1402,8,29.0,31.0,31.0,32.0,14.0,17.0,17.0,16.0
1403,9,31.0,31.0,32.0,30.0,17.0,17.0,16.0,18.0
1404,10,31.0,32.0,30.0,30.0,17.0,16.0,18.0,16.0
1405,11,32.0,30.0,30.0,30.0,16.0,18.0,16.0,15.0
1406,12,30.0,30.0,30.0,30.0,18.0,16.0,15.0,15.0
1407,13,30.0,30.0,30.0,30.0,16.0,15.0,15.0,16.0
1408,14,30.0,30.0,30.0,29.0,15.0,15.0,16.0,16.0
1409,15,30.0,30.0,29.0,29.0,15.0,16.0,16.0,16.0
1410,16,30.0,29.0,29.0,29.0,16.0,16.0,16.0,14.0
1411,17,29.0,29.0,29.0,29.0,16.0,16.0,14.0,14.0
1412,18,29.0,29.0,29.0,29.0,16.0,14.0,14.0,16.0
1413,19,29.0,29.0,29.0,27.0,14.0,14.0,16.0,18.0
1414,20,29.0,29.0,27.0,30.0,14.0,16.0,18.0,17.0
1415,21,29.0,27.0,30.0,29.0,16.0,18.0,17.0,17.0
1416,22,27.0,30.0,29.0,30.0,18.0,17.0,17.0,20.0
1417,23,30.0,29.0,30.0,30.0,17.0,17.0,20.0,20.0
1418,24,29.0,30.0,30.0,27.0,17.0,20.0,20.0,17.0
1419,25,30.0,30.0,27.0,26.0,20.0,20.0,17.0,18.0
1420,26,30.0,27.0,26.0,29.0,20.0,17.0,18.0,15.0
1421,27,27.0,26.0,29.0,30.0,17.0,18.0,15.0,16.0
1422,28,26.0,29.0,30.0,29.0,18.0,15.0,16.0,14.0
1423,29,29.0,30.0,29.0,28.0,15.0,16.0,14.0,12.0
1424,30,30.0,29.0,28.0,26.0,16.0,14.0,12.0,12.0
1425,31,29.0,28.0,26.0,26.0,14.0,12.0,12.0,12.0
1426,3,28.0,26.0,26.0,29.0,12.0,12.0,12.0,13.0
1427,4,26.0,26.0,29.0,31.0,12.0,12.0,13.0,14.0
1428,5,26.0,29.0,31.0,28.0,12.0,13.0,14.0,17.0
1429,6,29.0,31.0,28.0,27.0,13.0,14.0,17.0,15.0
1430,7,31.0,28.0,27.0,26.0,14.0,17.0,15.0,13.0
1431,8,28.0,27.0,26.0,28.0,17.0,15.0,13.0,14.0
1432,9,27.0,26.0,28.0,29.0,15.0,13.0,14.0,14.0
1433,10,26.0,28.0,29.0,29.0,13.0,14.0,14.0,15.0
1434,11,28.0,29.0,29.0,29.0,14.0,14.0,15.0,15.0
1435,12,29.0,29.0,29.0,30.0,14.0,15.0,15.0,14.0
1436,13,29.0,29.0,30.0,26.0,15.0,15.0,14.0,12.0
1437,14,29.0,30.0,26.0,28.0,15.0,14.0,12.0,8.0
1438,15,30.0,26.0,28.0,30.0,14.0,12.0,8.0,10.0
1439,16,26.0,28.0,30.0,30.0,12.0,8.0,10.0,13.0
1440,17,28.0,30.0,30.0,31.0,8.0,10.0,13.0,14.0
1441,18,30.0,30.0,31.0,31.0,10.0,13.0,14.0,15.0
1442,19,30.0,31.0,31.0,31.0,13.0,14.0,15.0,15.0
1443,20,31.0,31.0,31.0,31.0,14.0,15.0,15.0,14.0
1444,21,31.0,31.0,31.0,31.0,15.0,15.0,14.0,14.0
1445,22,31.0,31.0,31.0,32.0,15.0,14.0,14.0,14.0
1446,23,31.0,31.0,32.0,33.0,14.0,14.0,14.0,15.0
1447,24,31.0,32.0,33.0,31.0,14.0,14.0,15.0,15.0
1448,25,32.0,33.0,31.0,27.0,14.0,15.0,15.0,16.0
1449,26,33.0,31.0,27.0,27.0,15.0,15.0,16.0,14.0
1450,27,31.0,27.0,27.0,29.0,15.0,16.0,14.0,11.0
1451,28,27.0,27.0,29.0,31.0,16.0,14.0,11.0,11.0
1452,29,27.0,29.0,31.0,32.0,14.0,11.0,11.0,14.0
1453,30,29.0,31.0,32.0,31.0,11.0,11.0,14.0,15.0
1454,31,31.0,32.0,31.0,31.0,11.0,14.0,15.0,14.0
1455,3,32.0,31.0,31.0,31.0,14.0,15.0,14.0,14.0
1456,4,31.0,31.0,31.0,29.0,15.0,14.0,14.0,10.0
1457,5,31.0,31.0,29.0,29.0,14.0,14.0,10.0,12.0
1458,6,31.0,29.0,29.0,26.0,14.0,10.0,12.0,17.0
1459,7,29.0,29.0,26.0,29.0,10.0,12.0,17.0,17.0
1460,8,29.0,26.0,29.0,29.0,12.0,17.0,17.0,17.0
1461,9,26.0,29.0,29.0,30.0,17.0,17.0,17.0,17.0
1462,10,29.0,29.0,30.0,31.0,17.0,17.0,17.0,16.0
1463,11,29.0,30.0,31.0,32.0,17.0,17.0,16.0,15.0
1464,12,30.0,31.0,32.0,33.0,17.0,16.0,15.0,15.0
1465,13,31.0,32.0,33.0,34.0,16.0,15.0,15.0,16.0
1466,14,32.0,33.0,34.0,34.0,15.0,15.0,16.0,16.0
1467,15,33.0,34.0,34.0,34.0,15.0,16.0,16.0,16.0
1468,16,34.0,34.0,34.0,35.0,16.0,16.0,16.0,16.0
1469,17,34.0,34.0,35.0,35.0,16.0,16.0,16.0,16.0
1470,18,34.0,35.0,35.0,34.0,16.0,16.0,16.0,16.0
1471,19,35.0,35.0,34.0,34.0,16.0,16.0,16.0,17.0
1472,20,35.0,34.0,34.0,35.0,16.0,16.0,17.0,16.0
1473,21,34.0,34.0,35.0,35.0,16.0,17.0,16.0,16.0
1474,22,34.0,35.0,35.0,32.0,17.0,16.0,16.0,15.0
1475,23,35.0,35.0,32.0,31.0,16.0,16.0,15.0,12.0
1476,24,35.0,32.0,31.0,33.0,16.0,15.0,12.0,12.0
1477,25,32.0,31.0,33.0,34.0,15.0,12.0,12.0,14.0
1478,26,31.0,33.0,34.0,34.0,12.0,12.0,14.0,16.0
1479,27,33.0,34.0,34.0,34.0,12.0,14.0,16.0,17.0
1480,28,34.0,34.0,34.0,34.0,14.0,16.0,17.0,16.0
1481,29,34.0,34.0,34.0,32.0,16.0,17.0,16.0,15.0
1482,1,34.0,34.0,32.0,31.0,17.0,16.0,15.0,14.0
1483,2,34.0,32.0,31.0,32.0,16.0,15.0,14.0,15.0
1484,3,32.0,31.0,32.0,30.0,15.0,14.0,15.0,16.0
1485,4,31.0,32.0,30.0,32.0,14.0,15.0,16.0,15.0
1486,5,32.0,30.0,32.0,33.0,15.0,16.0,15.0,16.0
1487,6,30.0,32.0,33.0,33.0,16.0,15.0,16.0,16.0
1488,7,32.0,33.0,33.0,31.0,15.0,16.0,16.0,16.0
1489,8,33.0,33.0,31.0,32.0,16.0,16.0,16.0,18.0
1490,9,33.0,31.0,32.0,31.0,16.0,16.0,18.0,14.0
1491,10,31.0,32.0,31.0,33.0,16.0,18.0,14.0,15.0
1492,11,32.0,31.0,33.0,33.0,18.0,14.0,15.0,13.0
1493,12,31.0,33.0,33.0,35.0,14.0,15.0,13.0,15.0
1494,13,33.0,33.0,35.0,36.0,15.0,13.0,15.0,16.0
1495,14,33.0,35.0,36.0,37.0,13.0,15.0,16.0,18.0
1496,15,35.0,36.0,37.0,37.0,15.0,16.0,18.0,18.0
1497,16,36.0,37.0,37.0,36.0,16.0,18.0,18.0,16.0
1498,17,37.0,37.0,36.0,34.0,18.0,18.0,16.0,14.0
1499,18,37.0,36.0,34.0,35.0,18.0,16.0,14.0,14.0
1500,19,36.0,34.0,35.0,36.0,16.0,14.0,14.0,18.0
1501,20,34.0,35.0,36.0,37.0,14.0,14.0,18.0,18.0
1502,21,35.0,36.0,37.0,38.0,14.0,18.0,18.0,19.0
1503,22,36.0,37.0,38.0,35.0,18.0,18.0,19.0,21.0
1504,23,37.0,38.0,35.0,35.0,18.0,19.0,21.0,19.0
1505,24,38.0,35.0,35.0,35.0,19.0,21.0,19.0,22.0
1506,25,35.0,35.0,35.0,35.0,21.0,19.0,22.0,20.0
1507,26,35.0,35.0,35.0,36.0,19.0,22.0,20.0,20.0
1508,27,35.0,35.0,36.0,36.0,22.0,20.0,20.0,20.0
1509,28,35.0,36.0,36.0,37.0,20.0,20.0,20.0,19.0
1510,29,36.0,36.0,37.0,38.0,20.0,20.0,19.0,18.0
1511,30,36.0,37.0,38.0,39.0,20.0,19.0,18.0,19.0
1512,31,37.0,38.0,39.0,39.0,19.0,18.0,19.0,19.0
1513,3,38.0,39.0,39.0,38.0,18.0,19.0,19.0,19.0
1514,4,39.0,39.0,38.0,38.0,19.0,19.0,19.0,18.0
1515,5,39.0,38.0,38.0,36.0,19.0,19.0,18.0,16.0
1516,6,38.0,38.0,36.0,37.0,19.0,18.0,16.0,16.0
1517,7,38.0,36.0,37.0,38.0,18.0,16.0,16.0,19.0
1518,8,36.0,37.0,38.0,38.0,16.0,16.0,19.0,21.0
1519,9,37.0,38.0,38.0,39.0,16.0,19.0,21.0,22.0
1520,10,38.0,38.0,39.0,40.0,19.0,21.0,22.0,22.0
1521,11,38.0,39.0,40.0,39.0,21.0,22.0,22.0,22.0
1522,12,39.0,40.0,39.0,40.0,22.0,22.0,22.0,22.0
1523,13,40.0,39.0,40.0,40.0,22.0,22.0,22.0,23.0
1524,14,39.0,40.0,40.0,39.0,22.0,22.0,23.0,22.0
1525,15,40.0,40.0,39.0,40.0,22.0,23.0,22.0,24.0
1526,16,40.0,39.0,40.0,39.0,23.0,22.0,24.0,25.0
1527,17,39.0,40.0,39.0,39.0,22.0,24.0,25.0,22.0
1528,18,40.0,39.0,39.0,38.0,24.0,25.0,22.0,19.0
1529,19,39.0,39.0,38.0,39.0,25.0,22.0,19.0,18.0
1530,20,39.0,38.0,39.0,39.0,22.0,19.0,18.0,23.0
1531,21,38.0,39.0,39.0,39.0,19.0,18.0,23.0,21.0
1532,22,39.0,39.0,39.0,36.0,18.0,23.0,21.0,23.0
1533,23,39.0,39.0,36.0,38.0,23.0,21.0,23.0,18.0
